"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P784S1A3","LLAVEHOG","FEX_C"
6004709,2,1,2,5,"60047091",821.674899551948
6004712,1,1,1,5,"60047121",374.38345502238
6004714,1,1,1,4,"60047141",192.931417880304
6004714,2,1,2,5,"60047141",192.931417880304
6004715,1,1,1,4,"60047151",200.115949082385
6004726,1,1,1,1,"60047261",741.077864871355
6004726,2,1,2,2,"60047261",741.077864871355
6004744,1,1,1,3,"60047441",573.480509466336
6004754,1,1,1,2,"60047541",191.112148619343
6004756,1,1,1,3,"60047561",252.992314666093
6004760,1,1,1,3,"60047601",210.724669724082
6004764,1,1,1,4,"60047641",176.169855200927
6004787,1,1,1,5,"60047871",236.279409891179
6004792,1,1,1,4,"60047921",259.485972718909
6004793,1,1,1,3,"60047931",141.202705405499
6004794,1,1,1,3,"60047941",291.560902825857
6004797,1,1,1,3,"60047971",181.541959305614
6004797,2,1,2,4,"60047971",181.541959305614
6004799,1,1,1,3,"60047991",169.962744809884
6004813,1,1,1,4,"60048131",690.422466854051
6004813,2,1,2,5,"60048131",690.422466854051
6004815,1,1,1,4,"60048151",532.983497582815
6004825,1,1,1,2,"60048251",537.641787640938
6004833,1,1,1,2,"60048331",134.657139225053
6004833,2,1,2,3,"60048331",134.657139225053
6004833,3,1,3,4,"60048331",134.657139225053
6004847,1,1,1,4,"60048471",144.740003030814
6004848,2,1,2,4,"60048481",346.691455452845
6004848,1,1,1,3,"60048481",346.691455452845
6004855,1,1,1,3,"60048551",144.291857113711
6004855,2,1,2,4,"60048551",144.291857113711
6004901,1,1,1,3,"60049011",258.642554600295
6004913,1,1,1,4,"60049131",102.723044728285
6004915,1,1,1,1,"60049151",238.276409607215
6004933,1,1,1,3,"60049331",282.959081375344
6004933,2,1,2,4,"60049331",282.959081375344
6004953,1,1,1,3,"60049531",633.105750489478
6004953,3,1,3,5,"60049531",633.105750489478
6004953,2,1,2,4,"60049531",633.105750489478
6004955,1,1,1,3,"60049551",633.105750489478
6004955,2,1,2,4,"60049551",633.105750489478
6004955,3,1,3,5,"60049551",633.105750489478
6004956,1,1,1,4,"60049561",483.286030932377
6004956,2,1,2,5,"60049561",483.286030932377
6004964,1,1,1,3,"60049641",571.8353952618
6004964,2,1,2,4,"60049641",571.8353952618
6004965,1,1,1,1,"60049651",614.460659815624
6004967,1,1,1,3,"60049671",447.237677428177
6004967,2,1,2,4,"60049671",447.237677428177
6004972,1,1,1,5,"60049721",263.182082070696
6004975,2,1,2,4,"60049751",571.000028960796
6004975,1,1,1,3,"60049751",571.000028960796
6005008,1,1,1,5,"60050081",861.445369383731
6005012,1,1,1,2,"60050121",428.893241745698
6005012,2,1,2,3,"60050121",428.893241745698
6005012,3,1,3,4,"60050121",428.893241745698
6005012,4,1,4,5,"60050121",428.893241745698
6005014,1,1,1,3,"60050141",403.389473920679
6005016,1,1,1,4,"60050161",318.039006886065
6005016,2,1,2,5,"60050161",318.039006886065
6005021,1,1,1,2,"60050211",496.103799064892
6005021,2,1,2,3,"60050211",496.103799064892
6005021,3,1,3,5,"60050211",496.103799064892
6005023,1,1,1,7,"60050231",220.764518248396
6005029,1,1,1,3,"60050291",274.00905172953
6005030,1,1,1,3,"60050301",375.469489976313
6005034,1,1,1,3,"60050341",458.165496033359
6005037,1,1,1,3,"60050371",516.010998508278
6005037,2,1,2,4,"60050371",516.010998508278
6005037,3,1,3,5,"60050371",516.010998508278
6005038,1,1,1,4,"60050381",228.212575076794
6005038,2,1,2,5,"60050381",228.212575076794
6005041,1,1,1,3,"60050411",455.265575049278
6005048,1,1,1,4,"60050481",441.283389201978
6005050,1,1,1,3,"60050501",424.445670120831
6005050,2,1,2,4,"60050501",424.445670120831
6005050,3,1,3,5,"60050501",424.445670120831
6005051,1,1,1,3,"60050511",320.028175971601
6005053,1,1,1,4,"60050531",724.760716736156
6005053,2,1,2,5,"60050531",724.760716736156
6005060,1,1,1,3,"60050601",443.22963802815
6005062,1,1,1,3,"60050621",407.674229192893
6005064,1,1,1,2,"60050641",774.415843062568
6005071,1,1,1,3,"60050711",762.326269752604
6005071,2,1,2,4,"60050711",762.326269752604
6005081,1,1,1,3,"60050811",555.687434670516
6005090,1,1,1,3,"60050901",1184.87205205742
6005091,1,1,1,3,"60050911",709.666201024509
6005092,1,1,1,2,"60050921",228.467509256007
6005093,1,1,1,2,"60050931",330.235247676909
6005095,1,1,1,2,"60050951",932.932400082628
6005095,2,1,2,3,"60050951",932.932400082628
6005100,1,1,1,4,"60051001",414.87166923515
6005103,2,1,2,4,"60051031",762.326269752604
6005103,1,1,1,3,"60051031",762.326269752604
6005107,1,1,1,2,"60051071",331.439534819778
6005108,1,1,1,3,"60051081",464.134897379679
6005108,2,1,2,4,"60051081",464.134897379679
6005109,1,1,1,3,"60051091",403.389473920679
6005111,1,1,1,2,"60051111",228.467509256007
6005116,1,1,1,2,"60051161",774.415843062568
6005117,1,1,1,3,"60051171",555.687434670516
6005118,1,1,1,3,"60051181",414.87166923515
6005118,2,1,2,4,"60051181",414.87166923515
6005119,1,1,1,1,"60051191",688.028376356958
6005121,1,1,1,4,"60051211",401.054280609179
6005122,1,1,1,3,"60051221",394.520151590277
6005123,1,1,1,3,"60051231",371.9042771002
6005123,2,1,2,4,"60051231",371.9042771002
6005128,1,2,1,3,"60051282",372.64839046983
6005137,1,1,1,2,"60051371",228.467509256007
6005161,1,1,1,3,"60051611",165.295730138617
6005165,1,1,1,3,"60051651",207.659588013282
6005167,1,1,1,3,"60051671",362.771244715523
6005169,1,1,1,4,"60051691",1451.08497886209
6005169,2,1,2,5,"60051691",1451.08497886209
6005171,1,1,1,4,"60051711",304.235099568784
6005190,1,1,1,5,"60051901",979.606175571681
6005210,1,1,1,3,"60052101",1856.21477012346
6005210,2,1,2,4,"60052101",1856.21477012346
6005222,1,1,1,3,"60052221",628.072128911158
6005222,2,1,2,4,"60052221",628.072128911158
6005230,1,1,1,4,"60052301",1313.69678299032
6005234,1,1,1,4,"60052341",929.626866499011
6005239,1,1,1,2,"60052391",328.15264472104
6005239,2,1,2,3,"60052391",328.15264472104
6005254,1,1,1,3,"60052541",1588.36212482141
6005254,2,1,2,4,"60052541",1588.36212482141
6005277,1,1,1,1,"60052771",1472.04151203256
6005327,1,1,1,3,"60053271",1101.82017872434
6005327,2,1,2,4,"60053271",1101.82017872434
6005328,1,1,1,3,"60053281",878.457033875914
6005328,2,1,2,4,"60053281",878.457033875914
6005329,1,1,1,3,"60053291",234.38502199516
6005330,1,1,1,2,"60053301",611.532997400013
6005332,1,1,1,3,"60053321",252.153217164868
6005336,2,1,2,5,"60053361",709.502536199671
6005336,1,1,1,4,"60053361",709.502536199671
6005342,1,1,1,3,"60053421",496.597162659688
6005342,2,1,2,4,"60053421",496.597162659688
6005351,1,1,1,3,"60053511",414.341819429629
6005351,2,1,2,4,"60053511",414.341819429629
6005360,1,1,1,3,"60053601",733.657913878617
6005365,1,1,1,3,"60053651",970.678772903354
6005365,2,1,2,4,"60053651",970.678772903354
6005365,3,1,3,5,"60053651",970.678772903354
6005375,1,1,1,2,"60053751",460.905978564749
6005384,1,1,1,2,"60053841",157.472256288901
6005385,1,1,1,1,"60053851",268.81419091345
6005388,1,1,1,2,"60053881",316.158027473657
6005398,1,1,1,4,"60053981",1814.27097883048
6005495,1,1,1,2,"60054951",58.4620994225162
6005500,1,1,1,2,"60055001",58.4620994225162
6005501,1,1,1,3,"60055011",298.588249439157
6005513,1,1,1,3,"60055131",782.022753958917
6005513,2,1,2,4,"60055131",782.022753958917
6005522,1,1,1,4,"60055221",80.5367914728146
6005522,2,1,2,5,"60055221",80.5367914728146
6005522,3,1,3,7,"60055221",80.5367914728146
6005522,4,1,4,8,"60055221",80.5367914728146
6005523,1,1,1,3,"60055231",801.170329297924
6005525,1,1,1,3,"60055251",590.185424295264
6005525,2,1,2,4,"60055251",590.185424295264
6005525,3,1,3,5,"60055251",590.185424295264
6005529,1,1,1,5,"60055291",81.2533217745965
6005529,2,1,2,10,"60055291",81.2533217745965
6005531,1,1,1,3,"60055311",84.1652056620722
6005531,2,1,2,4,"60055311",84.1652056620722
6005531,3,1,3,5,"60055311",84.1652056620722
6005531,4,1,4,6,"60055311",84.1652056620722
6005532,1,1,1,4,"60055321",85.9794127567011
6005533,1,1,1,3,"60055331",84.1652056620722
6005533,2,1,2,4,"60055331",84.1652056620722
6005533,3,1,3,5,"60055331",84.1652056620722
6005546,2,1,2,3,"60055461",1012.34069368684
6005546,3,1,3,4,"60055461",1012.34069368684
6005546,1,1,1,2,"60055461",1012.34069368684
6005547,1,1,1,3,"60055471",666.483577189219
6005550,1,1,1,3,"60055501",501.99521364588
6005550,2,1,2,4,"60055501",501.99521364588
6005551,1,1,1,2,"60055511",440.115046394114
6005551,2,1,2,3,"60055511",440.115046394114
6005552,1,1,1,3,"60055521",586.732106543484
6005552,2,1,2,4,"60055521",586.732106543484
6005569,1,1,1,2,"60055691",555.598908530396
6005572,1,1,1,2,"60055721",516.50678252362
6005576,1,1,1,4,"60055761",556.946753173724
6005581,1,1,1,5,"60055811",256.626818171748
6005581,2,1,2,7,"60055811",256.626818171748
6005583,1,1,1,2,"60055831",457.039822766663
6005596,1,1,1,3,"60055961",348.357154525235
6005603,1,1,1,3,"60056031",395.914126961482
6005606,1,1,1,3,"60056061",135.540397179271
6005608,1,1,1,3,"60056081",146.952212457351
6005609,1,1,1,3,"60056091",141.246304818311
6005609,2,1,2,4,"60056091",141.246304818311
6005611,1,1,1,3,"60056111",138.577084205766
6005616,1,1,1,3,"60056161",138.577084205766
6005619,1,1,1,3,"60056191",138.577084205766
6005620,1,1,1,3,"60056201",146.952212457351
6005620,2,1,2,4,"60056201",146.952212457351
6005621,1,1,1,2,"60056211",144.282991844806
6005622,1,1,1,2,"60056221",135.90786359322
6005626,1,1,1,3,"60056261",135.540397179271
6005626,2,1,2,4,"60056261",135.540397179271
6005631,1,1,1,3,"60056311",146.952212457351
6005631,2,1,2,4,"60056311",146.952212457351
6005633,1,1,1,2,"60056331",135.90786359322
6005634,1,1,1,3,"60056341",144.282991844806
6005650,2,1,2,4,"60056501",138.209617791816
6005650,3,1,3,5,"60056501",138.209617791816
6005650,1,1,1,3,"60056501",138.209617791816
6005654,1,1,1,3,"60056541",141.246304818311
6005654,2,1,2,4,"60056541",141.246304818311
6005669,1,1,1,3,"60056691",144.282991844806
6005676,1,1,1,5,"60056761",962.036099641398
6005682,1,1,1,3,"60056821",459.47082652583
6005682,2,1,2,4,"60056821",459.47082652583
6005687,1,1,1,4,"60056871",445.904702227651
6005687,2,1,2,5,"60056871",445.904702227651
6005691,1,1,1,2,"60056911",518.1179750224
6005691,2,1,2,3,"60056911",518.1179750224
6005695,1,1,1,3,"60056951",119.174965707085
6005695,2,1,2,4,"60056951",119.174965707085
6005699,1,1,1,6,"60056991",121.198801282253
6005700,1,1,1,3,"60057001",119.174965707085
6005700,2,1,2,4,"60057001",119.174965707085
6005707,1,1,1,3,"60057071",738.477588943886
6005707,2,1,2,6,"60057071",738.477588943886
6005707,3,1,3,7,"60057071",738.477588943886
6005714,1,1,1,3,"60057141",126.861961179571
6005721,1,1,1,4,"60057211",2297.80310438442
6005721,2,1,2,5,"60057211",2297.80310438442
6005722,1,1,1,2,"60057221",2153.82010622351
6005722,2,1,2,3,"60057221",2153.82010622351
6005727,1,1,1,4,"60057271",474.460655802858
6005729,1,1,1,3,"60057291",3643.79420914627
6005732,1,1,1,3,"60057321",848.710226173236
6005732,2,1,2,4,"60057321",848.710226173236
6005734,1,1,1,3,"60057341",751.70082624752
6005734,2,1,2,4,"60057341",751.70082624752
6005740,1,1,1,3,"60057401",1206.8437385562
6005743,1,1,1,5,"60057431",918.552395177159
6005745,1,1,1,2,"60057451",1757.19954604721
6005752,1,1,1,2,"60057521",446.488685348245
6005754,1,1,1,2,"60057541",988.612079573182
6005774,1,1,1,4,"60057741",1387.3746362722
6005775,1,1,1,4,"60057751",776.609288371508
6005778,1,1,1,4,"60057781",761.053756830596
6005778,2,1,2,5,"60057781",761.053756830596
6005780,1,1,1,4,"60057801",1236.35651636192
6005782,1,1,1,2,"60057821",440.248135962222
6005782,2,1,2,3,"60057821",440.248135962222
6005782,3,1,3,4,"60057821",440.248135962222
6005802,1,1,1,3,"60058021",715.265130609802
6005802,2,1,2,4,"60058021",715.265130609802
6005803,1,1,1,3,"60058031",558.280512215529
6005803,2,1,2,4,"60058031",558.280512215529
6005803,3,1,3,5,"60058031",558.280512215529
6005808,1,1,1,3,"60058081",545.942181887264
6005808,2,1,2,4,"60058081",545.942181887264
6005809,1,1,1,3,"60058091",817.134353582294
6005809,2,1,2,4,"60058091",817.134353582294
6005810,1,1,1,4,"60058101",777.651287320311
6005814,1,1,1,3,"60058141",1508.91500085594
6005814,2,1,2,4,"60058141",1508.91500085594
6005815,1,1,1,3,"60058151",622.784811734914
6005815,2,1,2,4,"60058151",622.784811734914
6005817,1,1,1,3,"60058171",1725.63864893212
6005817,2,1,2,4,"60058171",1725.63864893212
6005819,1,1,1,3,"60058191",1305.92125496309
6005823,1,1,1,3,"60058231",584.569183941411
6005825,2,1,2,5,"60058251",692.044848347906
6005825,1,1,1,4,"60058251",692.044848347906
6005827,1,1,1,3,"60058271",762.792451167758
6005827,2,1,2,4,"60058271",762.792451167758
6005827,3,1,3,5,"60058271",762.792451167758
6005830,1,1,1,3,"60058301",1779.52870077543
6005830,2,1,2,4,"60058301",1779.52870077543
6005830,3,1,3,5,"60058301",1779.52870077543
6005832,1,1,1,3,"60058321",1664.08576332208
6005832,2,1,2,4,"60058321",1664.08576332208
6005832,3,1,3,5,"60058321",1664.08576332208
6005840,1,1,1,3,"60058401",607.987117896854
6005840,2,1,2,4,"60058401",607.987117896854
6005843,1,1,1,3,"60058431",1079.56250252154
6005857,1,1,1,3,"60058571",629.914864004299
6005865,1,1,1,3,"60058651",25.0059363253764
6005867,1,1,1,3,"60058671",42.3166196312663
6005867,2,1,2,4,"60058671",42.3166196312663
6005886,1,1,1,1,"60058861",32.2641781511452
6005923,1,1,1,4,"60059231",512.727874864075
6005927,1,1,1,3,"60059271",413.888154092888
6005929,1,1,1,2,"60059291",2693.49903345586
6005943,1,1,1,2,"60059431",1369.04572459178
6005945,1,1,1,4,"60059451",1107.21801930308
6005946,1,1,1,2,"60059461",1359.14398002069
6005946,2,1,2,3,"60059461",1359.14398002069
6005947,1,1,1,4,"60059471",956.857477090285
6005959,1,1,1,5,"60059591",1194.76236086688
6005991,1,1,1,3,"60059911",123.434096386287
6005991,2,1,2,4,"60059911",123.434096386287
6005993,1,1,1,3,"60059931",118.126619923728
6005993,2,1,2,4,"60059931",118.126619923728
6005993,3,1,3,5,"60059931",118.126619923728
6005994,1,1,1,3,"60059941",130.753058742035
6005998,1,1,1,3,"60059981",125.766708448521
6005999,1,1,1,3,"60059991",121.101484324053
6006007,1,1,1,3,"60060071",126.087834617567
6006008,1,1,1,2,"60060081",118.447746092773
6006010,1,1,1,3,"60060101",126.087834617567
6006011,1,1,1,3,"60060111",128.099320510755
6006011,2,1,2,4,"60060111",128.099320510755
6006011,3,1,3,5,"60060111",128.099320510755
6006013,1,1,1,3,"60060131",112.819143461169
6006013,2,1,2,4,"60060131",112.819143461169
6006019,1,1,1,3,"60060191",126.087834617567
6006020,1,1,1,6,"60060201",123.112970217242
6006033,1,1,1,3,"60060331",2536.0327870883
6006033,2,1,2,4,"60060331",2536.0327870883
6006044,1,1,1,2,"60060441",2149.4209768396
6006047,1,1,1,4,"60060471",1271.97528997578
6006054,1,1,1,4,"60060541",366.972983114942
6006064,1,1,1,2,"60060641",1286.38845640988
6006064,2,1,2,3,"60060641",1286.38845640988
6006064,3,1,3,4,"60060641",1286.38845640988
6006064,4,1,4,5,"60060641",1286.38845640988
6006070,1,1,1,2,"60060701",2044.22387102764
6006070,2,1,2,3,"60060701",2044.22387102764
6006074,1,1,1,3,"60060741",1425.92301443764
6006077,1,1,1,4,"60060771",1823.70431993504
6006077,2,1,2,6,"60060771",1823.70431993504
6006084,1,1,1,3,"60060841",225.628135408015
6006084,2,1,2,4,"60060841",225.628135408015
6006086,1,1,1,3,"60060861",225.628135408015
6006087,1,1,1,2,"60060871",234.742804305463
6006087,2,1,2,3,"60060871",234.742804305463
6006097,1,1,1,2,"60060971",397.168963542777
6006097,2,1,2,3,"60060971",397.168963542777
6006103,1,1,1,2,"60061031",456.145687538938
6006125,1,1,1,4,"60061251",447.364953120077
6006129,1,1,1,3,"60061291",541.51003772722
6006129,2,1,2,4,"60061291",541.51003772722
6006153,1,1,1,3,"60061531",936.687032941587
6006155,2,1,2,3,"60061551",1180.11656539419
6006155,1,1,1,2,"60061551",1180.11656539419
6006180,1,1,1,3,"60061801",478.718850977133
6006180,2,1,2,4,"60061801",478.718850977133
6006185,1,1,1,4,"60061851",852.057981455089
6006185,2,1,2,5,"60061851",852.057981455089
6006185,3,1,3,7,"60061851",852.057981455089
6006193,1,1,1,3,"60061931",1080.5088912391
6006193,2,1,2,4,"60061931",1080.5088912391
6006193,3,1,3,5,"60061931",1080.5088912391
6006228,1,1,1,3,"60062281",298.588249439157
6006234,1,1,1,3,"60062341",863.544904171454
6006235,1,1,1,5,"60062351",933.923243595555
6006235,2,1,2,6,"60062351",933.923243595555
6006238,1,1,1,3,"60062381",592.559097838218
6006245,1,1,1,3,"60062451",72.8782759709581
6006245,2,1,2,4,"60062451",72.8782759709581
6006247,1,1,1,3,"60062471",74.3134805334116
6006247,2,1,2,4,"60062471",74.3134805334116
6006247,3,1,3,5,"60062471",74.3134805334116
6006250,1,1,1,4,"60062501",77.381471481031
6006250,2,1,2,5,"60062501",77.381471481031
6006251,1,1,1,3,"60062511",77.5790533037435
6006252,1,1,1,3,"60062521",77.5790533037435
6006255,1,1,1,3,"60062551",576.074781916388
6006257,1,1,1,2,"60062571",541.16846169849
6006257,2,1,2,4,"60062571",541.16846169849
6006260,1,1,1,2,"60062601",565.417457289292
6006263,1,1,1,3,"60062631",553.292959493891
6006271,1,1,1,4,"60062711",99.1446729519274
6006271,2,1,2,5,"60062711",99.1446729519274
6006272,1,1,1,3,"60062721",95.3637283695944
6006272,2,1,2,4,"60062721",95.3637283695944
6006275,1,1,1,2,"60062751",89.5705631052251
6006279,1,1,1,5,"60062791",95.3637283695944
6006281,1,1,1,1,"60062811",93.8385012510376
6006283,1,1,1,6,"60062831",95.1202315878546
6006283,2,1,2,7,"60062831",95.1202315878546
6006293,1,1,1,3,"60062931",95.6072251513342
6006294,1,1,1,3,"60062941",95.6072251513342
6006303,1,1,1,3,"60063031",143.915525430856
6006303,2,1,2,4,"60063031",143.915525430856
6006303,3,1,3,5,"60063031",143.915525430856
6006305,1,1,1,3,"60063051",140.878838404362
6006305,2,1,2,4,"60063051",140.878838404362
6006305,3,1,3,5,"60063051",140.878838404362
6006305,4,1,4,6,"60063051",140.878838404362
6006307,2,1,2,4,"60063071",143.915525430856
6006307,3,1,3,5,"60063071",143.915525430856
6006307,1,1,1,3,"60063071",143.915525430856
6006315,1,1,1,3,"60063151",32.5949651852858
6006315,2,1,2,4,"60063151",32.5949651852858
6006318,1,1,1,2,"60063181",30.6622631996737
6006318,2,1,2,3,"60063181",30.6622631996737
6006320,1,1,1,2,"60063201",32.6797642530196
6006326,1,1,1,3,"60063261",31.9789975459931
6006327,1,1,1,3,"60063271",33.2957318923124
6006333,1,1,1,2,"60063331",31.1934317712327
6006333,2,1,2,3,"60063331",31.1934317712327
6006337,1,1,1,3,"60063371",31.2782308389665
6006338,2,1,2,4,"60063381",33.9116995316052
6006338,1,1,1,3,"60063381",33.9116995316052
6006340,1,1,1,3,"60063401",32.510166117552
6006340,2,1,2,4,"60063401",32.510166117552
6006340,3,1,3,5,"60063401",32.510166117552
6006342,1,1,1,2,"60063421",33.2957318923124
6006342,2,1,2,3,"60063421",33.2957318923124
6006349,1,1,1,3,"60063491",121.52189903165
6006349,2,1,2,4,"60063491",121.52189903165
6006352,1,1,1,4,"60063521",129.208894504136
6006356,1,1,1,3,"60063561",119.174965707085
6006356,2,1,2,4,"60063561",119.174965707085
6006375,1,1,1,4,"60063751",1065.14204749081
6006376,1,1,1,3,"60063761",2385.39225506554
6006376,2,1,2,4,"60063761",2385.39225506554
6006392,1,1,1,3,"60063921",1977.4062349875
6006392,2,1,2,4,"60063921",1977.4062349875
6006393,1,1,1,3,"60063931",1696.25598637224
6006393,2,1,2,4,"60063931",1696.25598637224
6006396,1,1,1,3,"60063961",2189.94042455164
6006396,2,1,2,4,"60063961",2189.94042455164
6006396,3,1,3,5,"60063961",2189.94042455164
6006397,1,1,1,4,"60063971",2284.45160416369
6006397,2,1,2,5,"60063971",2284.45160416369
6006397,3,1,3,6,"60063971",2284.45160416369
6006400,1,1,1,2,"60064001",1274.81898731234
6006416,1,1,1,2,"60064161",2497.76091005098
6006433,1,1,1,4,"60064331",1945.96989060507
6006540,1,1,1,5,"60065401",2406.21891035258
6006545,3,1,3,4,"60065451",604.876352747133
6006545,1,1,1,2,"60065451",604.876352747133
6006545,2,1,2,3,"60065451",604.876352747133
6006552,1,1,1,3,"60065521",940.092416394895
6006559,1,1,1,3,"60065591",241.998431050044
6006566,1,1,1,4,"60065661",870.945371478069
6006569,1,1,1,3,"60065691",348.603322857537
6006571,1,1,1,3,"60065711",241.998431050044
6006573,1,1,1,3,"60065731",1137.61004129384
6006573,2,1,2,4,"60065731",1137.61004129384
6006645,1,1,1,2,"60066451",1617.92249295298
6006677,1,1,1,3,"60066771",229.891972756368
6006677,2,1,2,4,"60066771",229.891972756368
6006677,3,1,3,5,"60066771",229.891972756368
6006679,1,1,1,2,"60066791",220.77730385892
6006681,1,1,1,3,"60066811",225.628135408015
6006681,2,1,2,4,"60066811",225.628135408015
6006687,1,1,1,3,"60066871",1543.09786889943
6006688,1,1,1,3,"60066881",1573.55184630866
6006695,1,1,1,3,"60066951",1664.16851812342
6006695,2,1,2,4,"60066951",1664.16851812342
6006696,1,1,1,4,"60066961",1578.13073217957
6006696,2,1,2,8,"60066961",1578.13073217957
6006701,3,1,3,5,"60067011",1909.32767208833
6006701,1,1,1,3,"60067011",1909.32767208833
6006701,2,1,2,4,"60067011",1909.32767208833
6006702,1,1,1,4,"60067021",1943.24106168351
6006706,1,1,1,3,"60067061",316.170304679112
6006706,2,1,2,4,"60067061",316.170304679112
6006706,3,1,3,6,"60067061",316.170304679112
6006706,4,1,4,7,"60067061",316.170304679112
6006707,1,1,1,3,"60067071",539.228135464545
6006721,1,1,1,2,"60067211",375.763462269328
6006733,1,1,1,4,"60067331",611.888251071142
6006733,2,1,2,5,"60067331",611.888251071142
6006734,1,1,1,3,"60067341",591.013377861239
6006734,2,1,2,4,"60067341",591.013377861239
6006735,1,1,1,3,"60067351",675.465856093276
6006735,2,1,2,4,"60067351",675.465856093276
6006735,3,1,3,5,"60067351",675.465856093276
6006770,1,1,1,1,"60067701",438.16456735008
6006772,1,1,1,3,"60067721",379.110411128611
6006773,1,1,1,2,"60067731",657.783049857884
6006790,1,1,1,3,"60067901",377.723215190241
6006792,1,1,1,3,"60067921",377.723215190241
6006794,1,1,1,5,"60067941",268.7374113446
6006795,1,1,1,3,"60067951",181.297693646615
6006796,1,1,1,2,"60067961",448.628491721799
6006796,2,1,2,3,"60067961",448.628491721799
6006796,3,1,3,4,"60067961",448.628491721799
6006798,1,1,1,2,"60067981",259.287379867438
6006801,1,1,1,3,"60068011",322.90198825266
6006803,1,1,1,2,"60068031",365.74076777193
6006804,1,1,1,3,"60068041",243.804638049986
6006808,1,1,1,3,"60068081",305.591075962349
6006810,1,1,1,3,"60068101",514.218643389213
6006814,1,1,1,3,"60068141",705.436826162127
6006817,1,1,1,2,"60068171",211.41786792029
6006825,1,1,1,3,"60068251",1096.44966069824
6006826,1,1,1,2,"60068261",211.41786792029
6006831,1,1,1,3,"60068311",701.532275099874
6006839,1,1,1,5,"60068391",8436.08932710998
6006893,1,1,1,5,"60068931",297.004709795533
6006893,2,1,2,6,"60068931",297.004709795533
6006893,3,1,3,7,"60068931",297.004709795533
6006904,1,1,1,2,"60069041",422.091762630677
6006913,1,1,1,5,"60069131",429.46275250329
6006913,2,1,2,6,"60069131",429.46275250329
6006918,1,1,1,2,"60069181",631.45768684417
6006922,1,1,1,2,"60069221",85.3123496331796
6006932,1,1,1,4,"60069321",88.663406387734
6006934,1,1,1,3,"60069341",92.2451298775048
6006934,2,1,2,4,"60069341",92.2451298775048
6006936,1,1,1,2,"60069361",92.4757966127212
6006947,1,1,1,3,"60069471",92.4925600382545
6006947,2,1,2,4,"60069471",92.4925600382545
6006952,1,1,1,3,"60069521",92.9763345381086
6006953,1,1,1,3,"60069531",91.2193020341627
6006954,1,1,1,3,"60069541",91.2193020341627
6006965,1,1,1,5,"60069651",543.447028006562
6006966,1,1,1,4,"60069661",419.284319694769
6006966,2,1,2,5,"60069661",419.284319694769
6006974,1,1,1,5,"60069741",545.392976714618
6006974,2,1,2,6,"60069741",545.392976714618
6006977,1,1,1,5,"60069771",533.99447753216
6006979,1,1,1,6,"60069791",896.478567587192
6007003,1,1,1,2,"60070031",499.55961593573
6007003,2,1,2,4,"60070031",499.55961593573
6007008,1,1,1,4,"60070081",1694.62138395234
6007008,2,1,2,2,"60070081",1694.62138395234
6007008,3,1,3,5,"60070081",1694.62138395234
6007008,4,1,4,4,"60070081",1694.62138395234
6007008,5,1,5,5,"60070081",1694.62138395234
6007010,1,1,1,2,"60070101",288.431313751899
6007011,1,1,1,6,"60070111",1214.80044753195
6007011,2,1,2,7,"60070111",1214.80044753195
6007016,1,1,1,2,"60070161",549.160913085866
6007016,2,1,2,3,"60070161",549.160913085866
6007022,1,1,1,2,"60070221",1259.71649971598
6007022,2,1,2,3,"60070221",1259.71649971598
6007022,3,1,3,4,"60070221",1259.71649971598
6007022,4,1,4,5,"60070221",1259.71649971598
6007023,1,1,1,3,"60070231",525.452621453219
6007023,2,1,2,4,"60070231",525.452621453219
6007024,1,1,1,4,"60070241",658.392425829568
6007024,2,1,2,5,"60070241",658.392425829568
6007024,3,1,3,3,"60070241",658.392425829568
6007033,1,1,1,5,"60070331",1205.77611314849
6007033,2,1,2,6,"60070331",1205.77611314849
6007033,3,1,3,8,"60070331",1205.77611314849
6007035,1,1,1,5,"60070351",499.55961593573
6007037,2,1,2,5,"60070371",1174.97608759624
6007037,1,1,1,4,"60070371",1174.97608759624
6007039,1,1,1,6,"60070391",553.164930295596
6007056,1,1,1,3,"60070561",1561.17442333519
6007056,2,1,2,4,"60070561",1561.17442333519
6007056,3,1,3,5,"60070561",1561.17442333519
6007057,1,1,1,4,"60070571",882.297719410342
6007057,2,1,2,5,"60070571",882.297719410342
6007098,2,1,2,7,"60070981",820.342742432396
6007098,1,1,1,6,"60070981",820.342742432396
6007099,1,1,1,7,"60070991",3001.30714541572
6007101,1,1,1,3,"60071011",316.511965084946
6007101,2,1,2,4,"60071011",316.511965084946
6007104,1,1,1,4,"60071041",885.35951731031
6007109,1,1,1,8,"60071091",1522.58924053612
6007109,2,1,2,9,"60071091",1522.58924053612
6007113,1,1,1,3,"60071131",1643.21854734009
6007113,2,1,2,4,"60071131",1643.21854734009
6007114,1,1,1,3,"60071141",1643.21854734009
6007114,2,1,2,4,"60071141",1643.21854734009
6007116,1,1,1,2,"60071161",1535.23114474398
6007124,1,1,1,4,"60071241",641.33587628127
6007124,2,1,2,5,"60071241",641.33587628127
6007125,1,1,1,1,"60071251",1742.7041885283
6007128,1,1,1,3,"60071281",1452.30880411986
6007143,1,1,1,3,"60071431",1243.5663552635
6007149,1,1,1,6,"60071491",2695.62309621476
6007158,1,1,1,4,"60071581",216.346154974991
